	0	1	2	3	4	5
robot-wars	20.74848165557638	23.24893764119169	9.18057533311929	7.951720918511197	7.594415695815565	
robotics-math	25.42810753506007	14.074681872768814	5.453272171742457	10.447568351802488	8.136338464614695	
rocket-cats	33.73974122694331	21.566043143303816	22.058846414099882	16.004659450427244	14.526348172683411	
rocket-docket	32.44463961759857	27.31686413628398	23.35570377585675	12.838233826056708	10.874151742800764	
rockmusic-college	16.398597363945974	20.403751710029844	12.957435112220306	8.542659072852926	8.276375202364182	
rockstar-energydrink	16.15113268452583	5.7428740331907715	7.950477609223214	12.455409995294742	13.135569811869908	
rodeo-horse	17.139513067141586	24.949297754701796	12.9405718732752	11.053044230264646	9.168084383212015	
rodman-nkorea	19.052271204653	17.23916854842615	16.03907416853649	14.973620817746895	12.726510492525536	
roma-discrimination	25.455582617918314	21.912296621082007	15.54275049620876	16.040443581717284	14.881781765051457	
rooftop-farms	22.036312718813214	17.86223002662597	10.813952529521343	9.578378596784095	6.788954271819281	
rosaparks-journal	49.86851315337558	26.062827739676734	26.72001548725232	16.718582722141154	15.942019725169352	
rosie-riveter	23.247904041883466	21.634399910483516	22.08660212008274	19.344123715659933	14.428309998809986	
royal-budget	36.002941324322045	18.29123122013583	13.845620163466924	12.50221370884932	15.597070834146411	
rubio-presannounce	32.3184577786223	22.275780035591357	18.967184677442724	14.701119388679421	10.155290245691361	
russia-doping	18.84472905619327	18.034308734517783	11.477017908502994	10.852426210937862	8.125443156494255	
russia-sanctions	29.00675595733982	18.134432838899553	15.439818202919758	16.160636578539307	14.187280496551857	
russia-ukrainianimmigrants	18.756287791723558	18.25217750718272	15.102833859409534	11.218118432973588	10.518349419186016	
russia-worldcup	24.69295039329627	14.58113338389851	12.614008373610845	10.887759152029698	7.480720813948822	
russianconductor-politics	18.04156206654996	14.905758935454791	12.445981564287578	10.138212952420933	7.617076724008599	
rwanda-genocide	20.31709517024606	21.697774816280994	21.602861240599605	14.462762809221303	11.477842411412098	
ryan-housespeaker	37.950151558535445	30.811934204831775	33.502201117190886	22.54952375363068	13.884813534870357	
sabbath-debate	22.108558043618608	12.89657815845289	11.030251639771041	8.542063588686355	10.616405700859193	
sacred-bear	22.576147832155588	16.966168979968433	15.339409511130873	12.259563673785394	6.96273633865749	
salem-witch	21.152379013610744	16.64679149249924	12.372702814772392	11.777118564838437	8.928301877980648	
samesexmarriage-alabama	17.011092169793116	25.810057262063506	26.097292337748915	16.74461978192802	7.514073956580827	
samuelclemens-angelscamp	43.64435856796671	26.594746977634617	25.487707321424192	16.385602482451702	11.445145233803812	
sanbernardino-shooting	22.040585104330425	20.197130875561463	24.94124129614345	15.354435513595684	11.453073524025525	
sanctuary-cities	12.8497742451894	11.671574840256719	8.687247280257163	7.726326556745914	5.738332844317186	
sanders-presannounce	36.04249978781297	26.89879508851552	20.963988783473916	17.139867257759565	13.125710001111647	
sanders-snapchat	33.65923969540861	23.49547398497348	12.24308632495525	13.657765004329084	12.874742091008082	
sandersclinton-fundraising	30.85925814949688	26.353240000194592	18.824130042250168	15.142912516619866	11.296178184113797	
sapphire-apple	22.41904997828605	24.847651128512513	17.320275725202773	13.454870151285572	8.634310156471996	
sardine-shortage	17.216120958412883	18.05550310907701	18.09380014580673	11.966207731949766	11.338838170794997	
sat-chinesestudents	24.23396583915075	17.594376924117032	11.475408668098778	8.03354753601968	12.51833157824384	
satellite-movies	29.87974097840083	19.527370312415783	23.186523831118866	13.322325519791866	11.378825176403915	
saudi-drivers	16.65851793938305	14.398690651814158	10.22324626972825	11.624573744101415	7.495427726649601	
saudi-hajj	22.636863530782453	21.986658316949608	15.44898185570821	14.59668765096322	14.537634959712243	
saudi-men	35.29743382858246	23.060267604729827	13.929181045638451	10.766001435571322	7.463238615515489	
saudi-women	24.017053848178104	26.400126484688244	17.167582561292367	13.80974491043809	7.167154429915286	
saudis-basketball	15.702738141237239	18.70637493683079	16.38783416951296	14.641847579504931	8.219817582897745	8.131578632489626
saudiwomen-rideshareapp	21.408965374964243	26.234170305049574	22.398528251614156	20.88078919545674	11.45590210296229	
saving-cursive	13.541990117914366	10.37445086202511	8.750023771580807	7.513895383845336	6.191187488733229	
schighschool-student	12.122206292524043	21.0691065483266	15.6411791821441	15.44607017632249	8.807184551185792	
scholarship-app	17.927402685671193	14.00446787548258	13.270944849986806	11.080447193585226	11.002775065580623	
school-breakfast	23.479678900521893	24.463778997589127	15.813839033432478	14.039292132881746	12.474619782084071	
school-discipline	35.59818756856289	33.054558345380656	18.03334559663007	14.783266700455854	10.634168564362955	
school-fourday	52.20349017427786	47.406603112796056	38.28056966561645	29.694151068366775	23.872376738864517	
school-garden	11.227797238599969	24.350510010332126	14.214941002570354	15.097530887987348	10.801817725742987	
school-nogrades	25.208995187293244	30.46232167651943	22.731565601750646	13.598403800095765	10.600341478109407	
school-nurses	17.186928077366495	22.816897842152866	18.676471654320796	13.16338555712487	12.235663323834723	
school-suspensions	19.122370555547974	11.750977707967767	11.729542099974571	7.166908142791404	13.380110627408506	
school-threats	20.929343616893522	14.56460108275576	13.808976647428926	14.284872159830545	9.762627931401745	
schoolbus-fees	34.1148700005525	24.25395355451711	25.96553368544215	14.767080493537563	16.365892959154948	
schoolelection-diversity	28.568993162117966	24.808032512770673	17.920578545050947	12.722263977568709	7.301202264868321	
schoollunch-chef	24.40531667664531	21.211878109699068	17.62203311210959	12.17319698475723	11.291665757009294	
schoollunch-fail	24.58233193636621	22.680464576677476	18.674200524986368	12.891153984023642	12.663099309620875	
schoollunch-standards	30.963197456083474	23.587016279912117	26.21145423255036	16.529421628869823	15.255635372625381	
schools-bullying	15.661520978792206	8.988461999306454	7.5155450431457975	3.601183740391038	8.640869313553194	
schools-coalcountry	30.788051490320765	34.04658067679092	20.273041487058148	14.10635361115884	9.98799131735946	
schools-earthquake	24.63829951494689	16.139464852031015	11.009476722982857	9.713329507560994	4.733677484016095	
schools-exercise	16.517459216783667	11.620816184118087	9.583509728345197	8.87324030394075	8.299513844506613	9.829452066938861
schools-test	26.285584469113413	22.17729036065009	18.410238294461625	14.735942313840287	10.89268998428349	
schools-testing	36.07052351275936	26.154587414757685	19.172023770119306	19.180793254109826	12.173208021350815	
science-film	24.659426934608707	25.4761024542664	21.478235647897275	14.744753195117076	7.112500351601952	
science-haiku	21.382175158608547	25.29361315310159	20.863498808438944	17.875922718753603	4.256459823520529	
scienceart-institute	26.338185789935597	16.913750159600102	8.36649059690171	17.614219289924964	14.759892346134807	
scjohnson-building	26.821710157655346	28.921627369419372	25.71300554605725	16.61526152608916	15.879994291970647	
scotland-generationgap	21.9347537806253	15.54229044269057	13.488892062691596	16.356799394756628	10.192556328654492	
scotland-votes	5.777421716884792	12.594249616957686	6.785851367420779	17.226651751074733	6.280127735519922	
scottsboro-boys	20.75690727877112	32.11964918277755	15.400318018223015	13.870329336701035	11.401740743651363	
scotus-healthcare	19.266014224193874	20.04053101157385	13.381459626529931	10.873616359654061	9.691626915327623	
scotus-hijab	19.719722670212207	13.558772041918491	19.73809759013083	14.585396230845804	14.82518913158372	
scotus-immigration	20.058806035588912	22.169021922419653	20.473632294928674	21.634309610486245	16.632636546598153	
scotus-jerusalem	14.425283495280594	16.649039018845095	14.723246704364797	15.190288855269603	13.315046812348587	
seabed-mining	13.322811491686005	14.04764719979039	18.07433237523851	15.466260160552928	13.950595761427202	
sealion-pups	24.74270268305707	25.467032661644357	18.812374144820698	13.237244289630004	9.104641378644306	
sealions-braindamage	26.77557723378094	14.602168318290504	13.634644261869065	15.12232485785802	11.231941672257282	
seattle-gumwall	24.788810710172484	23.696338942421704	13.313990970569417	9.041496059714891	9.887227803421919	
seattle-sleepystudents	19.53128609125324	25.96983234112108	15.918530419831285	15.446669427128839	7.866831509523722	
seaworld-orca	20.870419305362425	17.608384950086045	14.363293601607081	8.112349568040797	7.598350060392133	
seaworld-orcas	25.75838338439552	24.856817860966608	15.015902388352	14.071501783340514	11.357956451751285	7.695334226367199
seaworld-whales	23.15600441083164	17.204708617305027	18.661916897297314	11.759382201002948	8.293366149321956	
secretservice-dogs	26.56935745144016	29.911472921798183	22.384438096875506	16.527685880931767	13.681131797347131	13.87539394780832
sedentary-health	18.05957276243251	18.418331391172963	16.920624137570773	13.217960883624572	15.26928912837027	
seed-vault	21.70712012587802	15.83560193516298	14.729024294036133	9.649062801391667	7.616221650097404	
selfdriving-cars	33.61509057333442	21.018322357698462	14.983263356390424	14.686668786984052	11.371120074205404	
selfdriving-future	32.64636543409485	32.22220460704986	26.751786323202012	21.309628594693876	12.905172703005437	
senators-hometowns	27.662505129197626	24.684594860131444	22.722251367963963	18.162603250288853	16.189960611795186	
service-dogs	12.64654285512779	16.07066557805555	19.514228248285008	9.246772727984192	8.385901948175823	
servicedogs-farms	31.87282398111834	22.35678250155366	17.51710505853791	9.930011327489648	5.813503248643839	
sesamestreet-autism	13.809138156194818	9.227820443835297	7.250290682147179	10.003005558042119	10.583904072652151	
sesamestreet-preschool	16.60757347002729	13.853576732839072	12.171895228331024	10.928869616904601	14.268584741446128	
sewage-drinkingwater	12.151018384617855	15.663628615153312	11.223017290265403	7.58967050845179	7.2370711222797315	
shakespeare-analysis	30.857980512684115	22.17696346101004	14.935357756375836	13.986033660933343	10.096382933753985	
shark-bites	15.854543245753325	15.506527084941727	24.992186925843438	9.22421558849944	9.598897459377353	
shark-catches	18.985943972474843	17.618557628055367	12.403850801830746	8.511078251205191	8.79150641352538	
shark-endangered	17.58702109600339	15.825471537172108	15.571585375455456	16.08816293299334	10.91652546169771	8.312797481396691
shark-migration	17.700186506790256	15.29546853523853	12.498546274913634	15.561304942375589	11.767284728412825	
shark-record	26.86679882464022	33.913531926783804	23.8487374307321	21.13069626633606	16.48193793121879	
sharkfin-ban	19.981180188081016	13.85590199149596	11.651754247741266	7.465595758210612	7.867430509159412	
sharks-hawaii	36.92576852798625	13.739856038831785	9.920941145039983	11.705990943266755	11.659418263437768	
sharks-sanfrancisco	20.60886469031367	25.416726508414104	20.53725024694619	16.37442415811125	21.158701643822408	
sherpa-everest	29.899191288742653	22.631559698778453	16.656744395311332	16.279816586804664	16.171353510761012	
ship-costaconcordia	25.54990715103869	27.10343805084036	22.664803723393383	20.17983828150402	14.104260145294917	
shopping-discrimination	19.635204750636817	15.648696393839106	16.0921618487242	16.702334597938478	14.713252787107944	
shrinking-snowpack	17.580918903335867	15.720985266191141	19.051775461659602	11.813801194716813	10.682936277024238	
shutdown-deal	37.74999564524346	29.77611138812169	25.57734748086657	15.526654246913608	15.32595591008131	
shutdown-impact	31.230320444506827	28.179954868508283	29.684824065891604	36.81284175459143	41.171053479996196	
shutdown-world	29.445056048654124	23.45165077265695	24.27052557319183	11.650518965686445	12.247607849828393	
shutdown-yosemite	20.8924659451083	25.756813817577058	18.92516173160538	18.424574905132204	15.993188075012135	
shuttle-parts	19.57237832961697	26.121068805790927	20.177761865441774	10.964792663421157	11.287060796387015	
sick-sealions	15.600851869692494	21.05010229895735	15.286498629914274	13.69135890637416	13.988166326765558	
sierra-calculus	28.0863417088231	21.24736679808873	17.82022199723117	13.294616071797337	10.567686891286748	
sikh-islamsolidarity	22.1396098251568	24.60411468609004	16.46743065246389	11.457044773172445	8.09821140235669	
singlesex-colleges	23.699171009292893	24.55316711223583	17.82358458330654	16.90938156671238	15.930470149185442	
sinkhole-florida	29.433020893887406	22.159459762823243	19.116295663734856	13.482658062341857	10.206166941937616	
sixth-mass-extinction	17.921720159496957	15.960840356365841	13.591990469048604	11.887441259807392	12.775853377100097	
sjstate-space	18.34012031573849	18.133863429409793	15.951532805083367	14.48893580919816	10.749292070922106	
ski-swat	19.70482926860567	19.595072989660704	20.321612499900322	17.927686854970162	15.33321589879443	14.34760092742983
skorea-mers	11.466481373590145	14.509648535065073	9.742703895537048	10.798043307662757	7.215516894258483	
slager-indictment	13.963018915427302	9.151469471242216	13.306018502361018	12.028646882541782	14.268334358869854	
slavery-memorial	21.559670972103888	27.920250836476647	12.240750871327272	7.069112575134287	5.109682610679152	
slavery-reparations	12.068715822409308	9.498807795863204	9.960132747888812	11.090421215873903	17.350708886147096	
slavery-report	4.829645834091252	6.397205605119012	4.509399030316474	3.5851152148867533	3.828217129600696	
slaves-nestle	18.587345405632753	17.030057598624552	23.009616861859445	11.710609726207077	8.325929928565436	
slaveship-artifacts	19.260902911457432	18.92657750310441	16.666919461749444	11.241414245940607	7.050503250709696	
sledding-ban	23.596213843078097	22.53938460204622	19.686835219218498	15.143511166238373	12.830965214143372	
sleepy-schooltimes	19.358451350570927	15.730206743142531	18.482618994149604	14.584648882940957	14.470133608564298	
sleepy-students	27.497741904305343	17.187392997122558	9.285948688056104	8.876386936955136	14.44846389012939	
slippery-rocksnot	59.62590085731912	27.64754459490704	24.666882524789383	20.49250548424077	13.564953301525758	
slopestyle-risks	19.23614146503195	19.46629086430977	12.659416672468604	8.010440955161359	8.265332252994629	
smallworld-50	27.943263960375518	24.316531762153886	24.208560143669928	23.891796353155165	15.142349507447724	
smartphones-supremecourt	22.12741148429147	25.209987333604214	17.086942900415796	18.82027682066394	15.718480942963176	
smithsonian-cool	23.423179678052648	31.351538818052806	21.319457171631683	16.068987315569547	19.398187248046895	
smoking-increase	27.879050384073732	21.97549837936359	18.28587284492894	14.400134239844078	10.739925761993582	
snake-bite	21.073690986929893	17.00500573667094	13.60096200663922	12.48537636803835	8.8679278162695	
snapchat-valuation	24.07295120303946	27.453783825516975	25.649435152647424	16.364038415282586	17.10585383782082	
snowden-hiding	26.944265270717576	21.153361976439278	13.866185832299244	6.570345753196451	3.5212267556549706	
snowden-procon	22.552737545934168	27.60104700317285	23.508607780082198	20.875961075420946	21.626360564153668	
snowden-search	21.729957443019085	20.975083314073544	20.45451532368932	17.02378764487294	11.754174395620117	
snowstorm-tech	33.668255091313846	32.478449059464936	24.902969139544663	18.849044787916792	13.361334847537151	
socal-wildfires	23.403810125235577	17.060037455561403	11.175469178847552	9.265116136425602	9.161857674309879	
soccer-atlanta	16.078268696373733	15.334315439375288	13.679758686900536	13.568753741821377	10.073775014980072	
soccer-club	23.2035683342609	22.397320073485275	19.785107641162288	13.901853899862154	11.542997811900907	
soccer-concussions	28.498276610255388	13.493705043958732	17.22655742957414	14.782796050898943	13.66283243077318	
soccer-immigrants	23.910563882106665	30.41610085441321	29.104440823059043	23.185261968713657	23.06242137772489	
soccer-procon	34.50170077670141	51.7624517616734	41.07512147303318	47.85218031243979	36.71321450168411	
soccerhighschool-concussion	21.061069433205066	21.36967225661163	14.525792610425917	15.348952211174389	9.658019841593257	
sochi-close	22.20933881171908	16.311443366508367	12.6205114599416	11.522890775559839	10.965413873794466	
sochi-olympics	23.14253320820041	24.30164002344182	15.736280290269633	11.879394734009644	9.567027869505514	
socialmedia-socialawareness	19.450311920970723	26.195655781285105	18.865203970151676	14.501694248296753	11.038900468998373	
soda-warning	15.632115364754126	14.012876196466696	12.935815697296752	11.91915740512634	13.040287496491336	
soft-socialskills	24.47115618956383	18.76595455594029	16.541658813236836	11.712756541132325	9.942531197009512	
solar-panels	20.528483661437598	16.52794628897503	10.635808330149585	11.124263807811666	12.778808716053533	
solar-sharks	24.347787687808268	18.995437037350897	16.81533950454028	12.1617623731987	11.981301620594648	
solarenergy-kids	23.70351470593968	14.893699154512788	17.025634768271395	19.488789241376836	11.528522587248174	
somali-policewoman	18.43178844939432	22.26319194153912	21.895305316829333	14.68497916115313	10.254342421643456	
songs-preserve	27.708044963949188	21.494052571455192	16.199567376988334	16.89479521955154	16.25095743359918	
sony-nkorea	26.594682497719596	23.259617110036686	20.169487478101203	16.210051740799212	11.463980390537863	
southafrica-immigration	22.946493638065718	14.95167378422669	12.065790137559288	10.717381637456501	8.594049760759262	
southafrica-owls	33.64480294791935	18.18337694420609	15.659994312008427	19.920129070366098	11.843276372383825	
southafrica-rhino	27.135210440402766	18.64042594590028	16.698419086344288	9.675488652729335	7.355874004420483	
southcarolina-campaign	25.970444172211025	21.15990781259852	17.559496957348127	12.47551886982384	11.942262909947127	
southchinasea-coral	28.387954137733217	20.895378781226064	15.829666945456834	12.497876128455898	9.695805661963126	
space-bacteria	23.71457476243236	22.66825981274603	15.871551725936174	12.249795398618378	10.39620295571573	
space-regulation	16.7640372558131	16.311360775126357	12.895317270310406	10.953868525125143	11.066738494093164	
space-travel	17.488740757446195	16.46917460946097	14.341332682421056	12.28336773192317	10.099618951113534	
space-voyager	19.058547927995395	16.76282995788665	15.337163659548153	12.484744166364246	11.769319777114312	
spaceplane-crash	27.32748917600396	32.53901579693469	23.02307549150583	23.797612196642042	20.789425183210138	
spain-abdication	24.021202682417098	18.478098702844708	18.681341981514404	13.697500687106077	13.037520023235137	
spain-jews	43.96084191743045	24.705362353841675	22.705003060936832	13.805539389465542	10.88697153563951	
spanish-books	32.71730668029361	24.0069081175734	22.185276256390576	23.916536328666695	17.096079492438744	
specialneeds-athletes	24.530977353707495	10.606804435916583	16.504183203140503	12.178811451839536	15.706640895788807	
spelling-bee	25.96563414104248	19.98604888785918	18.215195662162373	12.852620669908887	12.459273555428139	
sports-concussions	26.535022158162924	15.312903656200362	11.31102054835821	11.58152903264814	11.846835572839936	
sports-television	33.36331839037237	17.412291906341338	18.08438285709388	15.236479711551972	15.317138842699995	
stamp-critics	16.30114462846781	20.56035547023964	16.48324079433593	14.458207415425836	15.049705219115609	
standing-desks	33.860878088090296	25.940603920919067	28.480210978849396	15.622854017632719	12.973988860085797	
starfish-death	15.079876899527411	20.09679823238491	18.1952536816036	9.168225849999907	6.566975731616596	
starfish-deaths	15.649358137850891	15.902159798470173	10.81055010087683	8.264731144525493	5.134657964384715	
starfish-disease	10.776646269787213	12.807228825908433	12.767931302488508	11.641714138296694	6.868004168222568	
starving-kids	37.340751563524165	39.84066775529471	30.36583132568642	23.496108938130654	19.354712363236406	
starwars-rey	34.99736831503325	20.164556020787487	22.889544154237242	11.782884842020234	11.859441832393172	
stateparks-kidappeal	24.063171581236393	23.525056409705513	18.82966921951426	18.044443542898218	14.77165924641708	
states-recycling	9.326116956067343	9.210145057285414	7.118539506598704	6.248553310288665	7.9737139236259456	
statue-reopens	38.6391893613635	23.174377625943254	26.558487949485052	21.092766682997652	18.93622980671018	
statue-surgery	19.080377681343798	20.39518711956319	16.219860194021418	12.514614817005045	8.039395726407868	
stemcell-heart	22.161730307427014	22.895972746282542	19.86768949951632	18.862611517237497	17.508020343736174	
stemcells-sports	22.883581229702862	25.174333461644466	22.038361665890246	20.343106660143423	9.019905706033368	
stinkbugs-crops	17.366584783904706	18.58927951956156	16.190017940121567	15.246794448115605	14.29422079501803	
stolen-violin	23.166496777238827	22.36036357132874	13.587247896240996	15.24125430481727	9.33460873635061	
storycorps-interview	27.926127962310925	32.67099918602915	20.65946972908172	16.809861043192505	13.534141880383213	
straydog-police	17.498877109878016	11.144522169243318	7.990053783879788	11.723086826333212	9.905869574074677	
streetart-humanrights	20.797434095032344	17.303409686461972	16.49546537457004	11.68044441377219	9.490915544267073	
student-clock	21.85490200588276	16.46743669558193	19.860837539700867	13.331646623203735	11.469847704099513	
student-testing	33.344756250366665	29.596772145850153	27.075343063725608	22.16977455537302	16.25006399118884	
student-tracking	24.87088770556838	25.777365901602447	25.281591096050697	19.1047129464426	12.725837320965333	
students-conflicts	45.10959037534206	46.430794346247474	31.078455602635938	22.617578906161732	13.754288069976669	
students-drillteam	29.05401816182567	33.0194428799735	22.063883420145558	19.827532839984457	13.905618087682774	
suffrage-museum	3.5465896706950666	5.142935751222856	5.061565873618187	4.557253166129807	5.0877508029426375	
sugar-label	20.065687740628523	14.785515984346238	11.511582723011543	7.093152909262828	6.497889926216403	
summer-hunger	32.450970080745684	40.02347079964609	30.84491433442844	25.28125174753023	16.338572462723572	
sumo-kids	20.488436547920266	17.35940691307996	16.80803068651459	13.812513249519265	9.100511450570428	
sunbelt-snowbelt	32.73774100382054	25.16387546346668	20.006423479838322	17.93854016904101	17.846302691101425	
superbowl-homeless	21.906688428519725	17.66284373505233	15.120003618963656	11.39069737745334	7.292305653057085	
superintendent-poorschools	39.8956377721426	27.705494346547656	19.423549908927924	18.978426451387804	14.50355888446903	
supertide-abbey	10.128829785454851	12.209300839949629	5.211956522813479	6.651344153989876	8.866571096730024	
surfer-shark	15.840821092359144	17.454675096833206	7.789841054276618	7.187833108550782	9.508191187124957	
surveillancelaw-expired	28.926332319649948	25.27246237951954	14.980352188622478	16.721418009075006	14.651391767217222	
sushi-gendergap	12.4432499349566	9.76480199221095	11.623809465357919	9.175203551326748	7.3713874770986685	
suspension-policies	36.69345160668063	29.19488235275165	23.07947618822905	13.307403872041586	13.164396462195183	
suspension-policy	25.263932000227687	20.92535400439277	17.969519961098225	13.071777565002291	9.57854984709249	
sweden-poverty	16.025684698095407	16.239878944873144	14.023993111997372	8.739260682827775	11.652386952381997	
sweden-submarine	23.487295414631653	14.094460107643718	16.992703934949965	9.066024825371258	9.71786464904181	
swim-pollutedwater	17.75439384323547	29.408552027463177	23.624871095583845	16.45569702864542	14.158174112009972	
swimming-dinosaur	17.324042091668957	16.643187946685263	16.23124916314859	13.61382966738712	11.498125250288052	
syria-aleppo	35.754057574243014	37.37407489712134	26.73229811080666	18.953980145759	18.202954960768185	
syria-chicago	16.82805597978858	18.701185534901207	15.627412271435341	12.830158045618239	6.180751347863321	
syria-deadline	23.522801338057356	19.086486618503542	14.002443838914399	14.474504943859204	13.07380481537505	
syria-depopulation	22.052862221886578	14.508748768256869	8.882666326214554	7.278573106403774	7.351179540280937	
syria-heritage	10.261737014148743	18.79894652059646	16.200142270494737	13.783488489448915	9.77883096413616	
syria-inspectors	21.77546068214939	19.807535373927887	16.24012627394485	14.348083963556094	12.815818633723685	
syria-obama	38.68739867816893	24.277136960985395	20.629417704157724	19.643138090377406	16.567603926433605	
syria-putin	14.80440213469326	17.368299701411466	17.860057171014954	12.92698097820082	10.941189169479427	
syria-redline	13.387829989095176	12.5530472764966	11.464701873195615	8.533597156141099		
syria-refugees	40.192194093211455	26.9730377221253	22.865003443685566	13.592788743775632	10.45581547066642	
syria-schoolchildren	23.81071945057359	18.208993803923597	12.253004641522159	9.76986186541745	12.158900485552586	
syria-ship	28.58639457129314	16.217366315509455	12.19480876525456	11.945414829816311	12.068911229937557	
syria-snowstorm	26.53896060150042	21.690995985708536	18.174737202739752	15.217940520914315	12.547154693067894	
syria-strikes	17.429450856574924	10.626118601086837	12.069144894852654	12.472364949490025	12.076721509831044	
syrian-brides	20.767264088146096	14.97478626080432	15.158829618745871	20.664534690861004	15.514906501678487	
syrian-swimmers	16.12964262472082	10.820875173079546	12.104688975432483	12.819731482440979	13.181501839533533	
syrianrefugee-christmasgermany	15.314831139767	15.250070367834585	9.291280198939173	11.005337758355179	13.12978806036257	
syriawar-poetry	12.51031321959364	9.324016520663223	7.967636467205183	8.512583530636228	8.289662944374813	
tabletennis-middleschoolers	9.8390602890887	12.394449901898382	10.946886287165094	6.704401619928771	10.20901378074295	
tablets-kids	11.619562165985553	14.95436175409565	15.048054923781443	16.308386310836873	12.083315048748732	
taiwan-overseasvoters	23.674679827875817	29.53540700802037	18.678595771329817	21.480081032835766	8.49253642801713	
tallest-building	17.071804923927502	17.38178278600548	11.139156044620783	11.857427144370154	12.757846215729188	
tanningbeds-ban	22.023976350376643	21.145871447164442	14.595469411763801	9.297334033493659	10.016919103210936	
tapeworm-cancer	16.054275862228526	22.888006002185698	15.107999979387879	10.71780228003186	6.536834005083281	
tatar-history	30.126706479726977	17.657206169412603	15.108961927539411	11.179691628332694	8.89988453547384	
teacher-shakespeare	33.55475861145635	35.744972519830114	21.62567803403993	15.32321930703034	14.131975605931382	
teachers-diversity	11.126043900214274	14.30916236331506	11.643828038038794	10.975605109394486	12.369440589568704	
teachers-troops	29.94002555920859	34.507953637156625	35.10665351771211	21.327595585304728	22.512478644248525	
technology-fashion	27.927030538820514	32.22725437154723	20.820010744875113	16.479315554987792	15.863752565489188	
teen-clothiers	26.95142118167195	23.8925137837155	13.167990992019087	13.819442156421026	12.491143247595884	
teen-employment	19.118933598236747	26.94500651660205	23.83013727388409	19.036040262658805	15.732565984742935	
teen-jobs	26.68297484932475	34.091312352871654	23.267532151862067	17.149056078056816	16.651852260929775	
teen-nasajob	15.871903529292306	15.180835481317018	15.95215665230604	11.548830333897172	13.111661724501808	
teen-pilots	35.74080061282846	24.883435303040656	20.23698941317685	17.265221332676692	12.910647699485645	
teen-poetry	41.64627717055806	15.638427603521215	9.42364820007239	10.086279193976413	7.685607719944436	
teen-republican	26.404454029565663	21.91392985559332	14.993512296948097	12.043895285254079	13.777226338656098	
teen-scientist	9.452817322976495	7.709888584215647	7.6881285826303865	7.422570891938824	11.093377316426484	
teen-stowaway	42.56972370602156	31.059054623336582	34.61430136267244	30.410768760827427	16.233159727572048	
teen-study	42.38454953140969	22.538283162683403	16.0322022974024	16.22379072519087	12.76664884181136	
teen-tracking	39.47340745383242	35.02556894587852	42.88871586694603	26.409791196294478	18.585155283611066	
teens-exercise	26.51318852172615	21.486626490351345	18.188311398326213	15.232915090214478	10.836290737680493	
telemedicine-growth	19.904069382778058	19.185970246784223	15.314071031213611	12.641643999550666	9.384577264638816	
television-weatherchannel	27.463015111188497	35.017570845969985	26.830347285618345	20.41760288986864	14.212876864152763	
temple-tourists	32.55142382125945	27.394502964750636	23.306198667275183	20.451253812814976	10.904598790913035	
teotihuacan-artifacts	21.12972498982177	17.508572224151404	17.419388516308196	18.069959213564506	14.767535951881	
terror-messaging	27.022611595670348	22.243173121362823	21.027058215051273	10.624117696466184	9.923465486484357	
tesla-autopilot	29.14450822659491	29.501097772077483	16.47114426442972	11.879206368053575	13.569158379466888	
tesla-safety	22.677129559050403	16.43558237136124	16.958503340281567	18.710327184179974	16.863857571790728	
testtube-meat	28.754163989035156	18.711578804679565	18.178777109742935	18.45498035185685	14.422127702807433	
texas-ebola	22.159825687127828	23.298530435182055	20.335629308812464	21.639942207434355	14.075868603310303	
texas-immigrants	18.226926917694623	17.85283026226167	18.260803006553036	16.088972637802247	10.69835145477634	
texaspool-incident	19.25456436957153	12.367257845850288	8.830667361214456	11.710118499632872	10.078609718073865	
textbook-civilwar	38.62070296550757	28.33677258719821	15.262961708415283	18.541726730495604	13.648311627166315	
textbook-complaint	34.08066546979084	40.24469574621802	16.74245516047827	8.17670980954551	10.535196872614977	
textbooks-venezuela	24.971903567264903	14.348041753346136	17.543607690347894	11.103013814042445	13.109723030868837	
texting-driving	31.15791336910096	36.66728154799	28.352229955173936	18.22176274600057	13.15276426679385	
thai-hungergames	24.388173715254844	16.61327266765418	10.915899744379095	16.113022561690613	15.550434356427683	
thailand-pirates	27.598305164225476	26.701627692339454	18.134752003399555	14.732673902719075	10.548462629048949	
thanksgiving-hannukah	19.932308183345828	18.140823549222024	12.646200518477261	13.079636235195593	13.374035631571786	
thatcher-obit	23.22902755845375	14.769143004873566	16.738628394993853	13.798199640832602		
themepark-animalresearch	23.756944994592175	24.225021901255886	15.68751668246289	13.75541059320904	13.310054654895646	
themepark-foodapps	18.744610790147643	25.81921573734242	18.349027518985963	17.633073576034064	12.74749965251059	
tiananmen-square	23.843739832224724	25.185016933984198	29.313713826776933	19.55414071780136	17.77342756341091	
tibet-princess	28.877493544631182	27.45945995237187	22.277735851387593	15.53037400984861	10.217464665909255	
tibetans-genes	24.942965480552417	22.55434376824051	22.582289586126986	15.4064065178764	13.623627856711723	
tiger-comeback	18.29261043888034	18.525942873883125	14.503462041853215	13.63719990500592	14.680420362921625	
timber-tigers	18.30657906788895	14.01573721559927	13.41623481910779	13.276351662922053		
time-popefrancis	32.57623614317225	27.972117071237548	12.278989255544403	10.530568386886166	7.063981712396656	
